doc_id,text
811,black brown students punished school theyre arrested minor infractions student learn environment threat incarceration
812,doug manchester tip iceberg donald trump perfected act selling swanky diplomatic posts rich buddies corruption plain simple ive pledged practice giving ambassadorial posts wealthy donors
813,cfpb protects consumers banks wall street predatory lenders tenant protection bureau enforce tenants rights bad actors landlords affordable housing families
814,blatantly ideological attempt trump administration distract failures region settlements violate international law peace harder achieve president reverse policy pursue solution
815,constitutional amendment overturn citizens united
816,attorneys stand front lines fight protect access abortion reproductive rights stand
817,bolivian people deserve free fair elections bolivias interim leadership limit preparing legitimate election bolivias security forces protect demonstrators commit violence
818,greennewdeal isnt fighting climate change fighting environmental economic justice american workers lead global effort climate crisis build green economy create million jobs home
819,shouldnt live daily toll gun violence staggering walmart schools streets playgrounds houses worship safe time gun violence
820,flipping seats building majority woman legislature
821,housing plan invest billion building preserving restoring million units create million jobs im expanding efforts plan protect empower renters
822,plan pay medicareforall cover cost trillion pockets american families family broke health care costs
823,im afraid fight structural change north las vegas isnt afraid
824,im proud stand alongside dedicated activists survivors family fighting gun violence nevada tackle corruption washington gun violence
825,structural change growing
826,cedar rapids dream fight hard win
827,traffic violence kills thousands injures americans world day remembrance traffic crash victims im sending love families friends lost loved time endtrafficviolence
828,youre paying federal income taxes bunch american corporations billions dollars obscene companies love wave american flag won’t pitch dime support investments
829,billionaires whine won’t stop fighting structural change economy people
830,hear lot crying billionaires wealthtax slightly outrageously wealthy hear families lives transformed universal child care student loan debt cancellation
831,chinese government’s cruel bigoted treatment muslims ethnic minorities horrifying human rights violation stand hatred extremism home world
832,saturday walk guy
833,google bought competitors consolidate power theyre abusing company power time breakupbigtech
834,chad wolf ken cuccinelli helped donald trump enact cruel immigration agenda promoted ill undo cruel policies theyve implemented fight humane immigration reform reflects values
835,election power wont closed doors sucking rich donors spend time town halls selfie lines conversations carry white house check iowa ad
836,prescription drug companies obscene price gouging leaving patients access lifesaving medical treatments ive plan lower costs key drugs millions rely examples
837,donald trump hollowing department undermining ambassadors putting diplomacy efforts grave danger rebuild department plan
838,im fight heart medicareforall heres ill term
839,million americans didnt fill prescription costs days president act lower cost essential medications insulin epipens naloxone
840,days ill fight create true medicareforall option immediately free millions americans including children age families federal poverty level
841,ration medication skip filling cost president act immediately lower cost prescription drugs ill fight heart medicareforall
842,hope ill clark atlanta university november
843,thursday campaign started airing ad wealthtax scared billionaires oppose tv tweeting complaints struck nerve tax families we’re increasing ad buy
844,ive spent lifetime studying families broke reason health care costs ill fight heart medicareforall heres
845,im sharing plan transition medicareforall term reverse trump’s sabotage aca lower drug prices lower medicare age create true medicare option transition medicareforall
846,i’m proud endorse
847,mom minimum wage job saved home family minimum wage job isnt mom baby poverty im standing thrive
848,algorithms data packed means discriminatory biases perpetuated women whove discriminated fix goldman sachs
849,alexis crawford incredible woman bright future ahead black women girls black trans women disproportionately rates violence homicide impunity stop
850,gun violence public health crisis start treating
851,i’m fighting money funding campaign candidates attend fancy fundraisers checks pacs i’m accepting grassroots donations chip change campaigns funded
852,red tide devastated florida sixteen months it’s killing fish causing beaches smell death fighting greennewdeal beaches stay safe
853,facebook spending millions lobbying government antitrust scrutiny theyre charm offensive republican lawmakers theyre sponsoring dinner headlined supreme court justice brett kavanaugh call corruption
854,gaza ceasefire dozens killed gaza hundreds rockets fired israel rocket attacks israel eliminate gaza blockade solve humanitarian crisis israelis palestinians live security freedom
855,im heartsick victims horrifying shooting families shouldnt live students shouldnt live fear school act gun violence
856,sticking trillion mattress im im universal child care canceling student loan debt investing public schools grow economy provide economic security families
857,proposed puerto ricos civil code appalling dramatically roll lgbtq rights stand puerto ricos lgbtq activists fighting live love freely
858,donald trump afraid i’m beat donald trump root corruption spread washington watch iowa ad
859,mark zandi skeptical check plan pay medicareforall confirmed add
860,campaigns run fancy closed door fundraisers won’t campaign isn’t powered wealthy connected it’s powered donors
861,degree quality public college tuition semester opportunity doesnt exist students im fighting universal free public technical college student live dream
862,separating parents children detaining families cruel unnecessary traumatizing administration unnecessary detention asylum seekers
863,billionaires don’t twocentwealthtax i’m shocked
864,registered apprenticeships workers opportunity paying union jobs ensure workers building infrastructure trump administration misused funds meant program fight protect apprenticeships
865,officially ballot hampshire momentum structural change follow
866,sandy hook community organized gun lobby won major victory fight hold accountable fighting gun violence
867,student loan debt crisis disproportionately burdening black students plan cancel student loan debt close racial wealth gap
868,strengthen code conduct federal judges extend supreme court justices ive plan
869,mitch mcconnell damning donald trump protect he’s pushing sham trial witnesses white house documents he’s orchestrating cover trampling constitution
870,callous attempt create barriers immigrants asylum seekers ill overturn trumps discriminatory policies expand legal immigration asylum seekers
871,mueller report donald trump repeatedly obstructed justice reports shown abusing diplomatic relationships political gain time public evidence house gathered public hearings
872,moment history it’s time dream fight hard win chip campaign heck i’ll grateful toes
873,stand rock teachers voices heard collective bargaining rights strengthening voices teachers public schools
874,i’m grateful toes support don’t lightly i’ll continue fight alongside structural change
875,redlining pushed people color neighborhoods vulnerable climate change faced pollution risks fight environmental justice fighting economic justice
876,structural change candidates running ballot generation run win nationalrunforofficeday learn run office
877,nevada
878,bruce sending wishes sikh friends celebrating anniversary birth sikh guru guru nanak dev ji teachings gender equality racial equality religious tolerance
879,plan pay medicareforall trillion pockets american families covering
880,brave protesters raised voices supreme court morning homeishere fighting daca recipients
881,thinner thinner slice top massive amount wealth america’s middle class hollowed twocentwealthtax structural change economy government
882,sandra pezqueda fired reporting sexual harassment
883,it’s illegal lie congress court shareholders illegal exxon giant corporations lie federal regulators ive plan
884,called chad wwii veteran cast vote serving abroad president franklin roosevelt hes committed fighting structural change
885,grateful service
886,honor promises weve service veterans military families
887,nuestro país le hizo una promesa más de personas de poder ir la universidad trabajar cuidar sus familias sin tener miedo de ser deportados donald trump rompió esa promesa pero estamos alzando nuestra voz luchando para defender daca homeishere
888,country promise people school care families safe deportation donald trump broke promise raising voices fighting
889,veteransday honor veterans service platitudes meaningful action policies support military service day
890,amazon makes billions profits pays federal income taxes it’s corruption plain simple government thinner slice top
891,brothers served military responsibility veterans unique burdens military families carry veteransday im thinking veterans families im grateful service
892,i’ve spent career studying hard middle class families broke reason health care costs insurance families crushed deductibles copays surprise bills medicareforall
893,let’s private equity firms acquire companies suck walk rich leaving workers families communities suffering consequences it’s legalized looting plan
894,history mistakes capital punishment black brown people rodney reeds execution halted time death penalty
895,connected billionaires plenty space complain twocentwealthtax space stories class middle class families lives transformed universal child care free public college
896,dollar donation dollar donation grassroots donors powering campaign im grateful chips campaign grateful
897,daddy couldn’t heart attack lost family station wagon lost house mother minimum wage job sears saved house minimum wage job can’t support family im fighting family succeed
898,goose creek town hall stayed photo line south carolina ready structural change we’re fighting
899,set cfpb protecting service veterans scams predatory lenders priority president ill strengthen cfpb protect military families shouldnt worry families theyre protecting country
900,campaign people people we’re growing dollar donation time glad
901,latino community forefront fight social racial economic justice leading unwavering courage president continue listen learn community hold accountable single day
902,generation generation communities color devastated environmental racism night’s ejpresforum spoke environmental justice plan lift black brown families left
903,billionaire calls billionaire run president im shocked heres deal companies amazon power billionaires
904,disgraceful dangerous republicans holding vawa reauthorization convicted stalking guns domestic violence gun violence deeply connected guns hands abusers
905,journalists increasingly difficult circumstances private equity takeovers attacks trump ill stand workers unions voices
906,ago berliners tear wall divided city inspired brave protest pursuit freedom unity recommit europe united democratic peace
907,apparently billionaires dont twocentwealthtax heres deal chip cents
908,coopermans support candidates fight people ive lot coopermans
909,time power hands people grateful friend
910,congratulations vote restored let’s fighting protect fundamental vote
911,march honor life legacy dr martin luther king jr fight realize dream social racial economic justice
912,ago week women elected office record we’ll chance history structural change elect wave women ballot
913,fighting greennewdeal democrats aren’t afraid fight ideas win
914,status quo wealthy connected structural change coming i’m afraid fight
915,im running grassroots campaign dont money federal lobbyists pacs dont contributions fossil fuel pharma banks tech executives i’m call time wealthy donors giving special access
916,wealthy connected building movement change building movement structural change
917,kinds promises promises promises future pinkie promise girls promise run office elect women build future women seat table
918,lgbtq people deserve equitable gender affirming culturally competent health care matter live ive plan
919,im glad mark finally wheelchair publicly shame insurance company care medicareforall
920,atlanta
921,president begin day she’ll inherit government crisis infected corruption expertise drive rebuild ensure people ive plan
922,grateful opportunity ononewithangelarye
923,bruce opportunity visit woolworths lunch counter international civil rights center museum greensboro courageous activists ignited movement segregation responsibility carry fight racial justice
924,billionaires airtime talk dont pay taxes let’s talk twocentwealthtax middle class class families
925,heart passing
926,time power hands people
927,race
928,time ideas ideas fix challenges ideas inspire people ideas bring people vote fight ideas
929,stand faith
930,workers raise decade squeezed rising health insurance costs stand
931,billionaires confused pay twocentwealthtax don’t worry weve calculator bottom line chip chance succeed
932,shahab dehghani iranian student valid visa returning finish education cbp held overnight deportation halted fight trump administrations xenophobic policies
933,veterans service die suicide single tragedy prevented ive plan cut veteran suicides half term
934,millions mcdonald’s workers living paycheck paycheck fired ceo leave millions dollars pocket economy thinner thinner slice top structural change
935,arent farmers resources challenge stigma mental health suicide republicans refuse confront farmers action
936,family lived ragged edge middle class daddy heart attack financial cliff cost health care reason families broke medicareforall
937,im happy meet people views
938,miss friend elijah ill carry lesson taught fighting heart it’s fight
939,facebook users data limit competition grow power cynically portraying acting protect users privacy time breakupbigtech
940,structural change build movement ground fight talked
941,dr martin luther king jr awakened conscience nation challenged live ideals moment crisis marched heart hope day achieve racial social economic justice dreamed
942,congratulations families
943,mom child care knocked track aunt bee saved family aunt bee step remember stress fear im fighting build future family chance succeed
944,veterans health administration pioneered innovations medical care quality evidence based culturally competent programs veterans rely wont privatized ive plan invest
945,power belongs hands people im proud fight alongside
946,student learn environment threat incarceration ive plans close school prison pipeline ensure student safe welcoming learn
947,insurance companies profit refusing coverage medicareforall one’s health care depend shame insurance company
948,congratulations virginia
949,chris
