doc_id,text
907,attacks women’s reproductive freedoms stakes election president strongest president women’s rights equality gender inclusion
908,thousands activists organizers voters equality act passed house historic moment equal rights america bill senate time call senator
909,fleming begaye sr remaining navajo code talkers soldiers language skills patriotism helped win world war ii family prayers
910,alabama legislature ignoring science criminalizing abortion punishing women governments role women access comprehensive affordable care includes safe legal abortion
911,it’s time forever wars white house people iraq ready stoke conflict it’s reason congress reassert war powers
912,immigrants refugees handle asset nation essential fabric country policies reflect
913,recognized south bend schools students committing enter military service school deserve commitment country care time uniform
914,page let’s
915,quick reminder tariff tax americans
916,wishing speedy recovery president carter praying thinking carter
917,alike identities building blocks solidarity shared commitment struggle justice
918,armor truth truth honest constructive politics revolves word
919,campaign incredible women sons brighter future someday grandchildren grateful mom mom law love
920,measure ee lowers classroom sizes raises teacher pay nurses schools mayor
921,la política de tolerancia cero funciona ha reducido nuestra autoridad moral en nuestro país
922,woman deal health care worry male politicians telling body georgia’s abortion ban cruel attack women’s autonomy freedom continue resist
923,i’m standing solidarity
924,congratulations james
925,folks town halls pella fairfield burlington yesterday energy enthusiasm movement let’s momentum
926,solve mass shooting epidemic students feel safe communities i’m praying students families stem school highlands rach rest deliver common sense gun reform
927,revelations add outrage sandra bland justice investigation arrest death reopened
928,local elections matter voted south bend polls pm tonight electionday
929,visit impressed institution students staff discussed support hbcus future military
930,wishing ramadan mubarak muslims country world holiday’s themes generosity discipline community timely
931,humbled meet president carter plains georgia true public servant america blessed continuing leadership
932,south bend message encouragement
933,involved politics act hope running office act hope sending money running office act hope building community hope worth
934,world pauses remember holocaust yom hashoah americans grips despicable violent attack synagogue san diego pause reflect deep painful loss remains
935,venezuela free fair elections unilateral military intervention game plan exit strategy troops deserve president set standard military force
936,presidency day donald trump leaves office sun rises dust clears rejected corruption chaos acted save democracy late
937,it’s time honor teaching profession support compensation respect deserves stand educators south carolina country rise demand treatment freedom job
938,overdue women represented constitution equal rights amendment critical overdue step gender equality eranow
939,we’re tectonic moment changing completely coming enlightened ugly people leadership takes view
940,america lost true statesman dick lugar mayor senator mentor world safer stood foreign policy aisle
941,shabbat brings deadly attack jews worship american soil harm faith diminished rest hate home
942,bookstoreday thankful independent bookstores america discover worlds child south bend’s arrival treasure
943,remarkable powerful person forces politician answer concrete meaning votes positions
944,forward returning south carolina outreach continues broaden accelerate
945,delighted join talented fast growing team
946,president takes office era begins you’re chip
947,sound technical matters complete census count vital communities fairness political representation citizenship question damage accuracy census
948,we’re talking folks home feel nobody’s talking it’s hard horror that’s it’s mesmerizing we’ve figure change channel
949,toughest challenges country frankly they’re solve overnight they’re people listening heart progress
950,care replacing president winning election what’s stake win election era
951,outlines comprehensive immigration reform pathway citizenship level protection dreamers set reforms bureaucracy reasonable measures border security don’t leadership dc
952,glad hampshire tonights
953,hard it’s mayor love pride history presidential politics south bend’s west played
954,count citizens seeking exercise civic rights responsibilities encouraged suppressed
955,days honor celebrate dyngus day solidarity day south bend community
956,final opportunity mayor sign annual ceremonial kielbasa local traditions hard explain happy dyngusday solidarity day
